192311192311,0.52
192312192312,-0.1
192401192401,-0.22
192402192402,-0.23
192403192403,-0.22
192404192404,-0.26
192405192405,-0.39
192406192406,-0.23
192407192407,-0.01
192408192408,-0.02
192409192409,-0.03
192410192410,0.3
192411192411,-0.09
192412192412,0.03
192501192501,-0.35
192502192502,0.19
192503192503,0.12
192504192504,0.28
192505192505,-0.14
192506192506,0.13
192507192507,0.14
192508192508,0.25
192509192509,0.66
192510192510,0.66
192511192511,0.28
192512192512,0.11
192601192601,0.15
192602192602,-0.17
192603192603,0.15
192604192604,0.31
192605192605,0.18
192606192606,0.45
192607192607,0.1
192608192608,0.17
192609192609,0.14
192610192610,0.18
192611192611,0.01
192612192612,0.07
192701192701,-0.02
192702192702,-0.03
192703192703,-0.25
192704192704,0.05
192705192705,-0.16
192706192706,-0.06
192707192707,-0.48
192708192708,-0.67
192709192709,-0.63
192710192710,-0.41
192711192711,0.04
192712192712,0.19
192801192801,0.13
192802192802,0.04
192803192803,-0.21
192804192804,-0.06
192805192805,-0.14
192806192806,-0.35
192807192807,-0.62
192808192808,-0.52
192809192809,-0.67
192810192810,-0.41
192811192811,-0.31
192812192812,-0.48
192901192901,-0.22
192902192902,-0.07
192903192903,0.18
192904192904,-0.06
192905192905,-0.3
192906192906,-0.2
192907192907,0.15
192908192908,-0.02
192909192909,0.19
192910192910,0.01
192911192911,0.04
192912192912,0.18
193001193001,-0.11
193002193002,-0.04
193003193003,-0.19
193004193004,0.01
193005193005,-0.21
193006193006,-0.24
193007193007,-0.36
193008193008,-0.43
193009193009,-0.6
193010193010,-0.16
193011193011,-0.01
193012193012,-0.18
193101193101,-0.51
193102193102,-0.43
193103193103,-0.57
193104193104,-0.11
193105193105,0.29
193106193106,-0.12
193107193107,-0.17
193108193108,-0.29
193109193109,-0.31
193110193110,-0.24
193111193111,-0.17
193112193112,-0.4
193201193201,-0.46
193202193202,-0.4
193203193203,-0.09
193204193204,0.11
193205193205,0.19
193206193206,0.03
193207193207,-0.28
193208193208,-0.28
193209193209,-0.23
193210193210,-0.67
193211193211,-0.2
193212193212,0.03
193301193301,-0.15
193302193302,0.14
193303193303,0.38
193304193304,0.29
193305193305,-0.02
193306193306,-0.29
193307193307,-0.29
193308193308,-0.54
193309193309,-1.12
193310193310,-0.99
193311193311,-0.38
193312193312,-0.76
193401193401,-1.11
193402193402,-0.24
193403193403,0.16
193404193404,0.13
193405193405,0.01
193406193406,0.01
193407193407,0.01
193408193408,0.37
193409193409,-0.07
193410193410,-0.22
193411193411,-0.09
193412193412,-0.19
193501193501,-0.07
193502193502,0.11
193503193503,0.27
193504193504,-0.08
193505193505,0.62
193506193506,0.42
193507193507,0.4
193508193508,0.25
193509193509,0.31
193510193510,0.14
193511193511,0.46
193512193512,0.47
193601193601,0.36
193602193602,-0.05
193603193603,0.1
193604193604,0.16
193605193605,0.24
193606193606,0.37
193607193607,0.13
193608193608,0
193609193609,-0.22
193610193610,-0.05
193611193611,0.08
193612193612,-0.08
193701193701,0.07
193702193702,-0.12
193703193703,0.02
193704193704,-0.19
193705193705,0.23
193706193706,-0.09
193707193707,-0.29
193708193708,-0.03
193709193709,0.13
193710193710,-0.01
193711193711,-0.06
193712193712,-0.05
193801193801,-0.11
193802193802,-0.18
193803193803,-0.11
193804193804,-0.28
193805193805,0.13
193806193806,-0.18
193807193807,-0.55
193808193808,-0.56
193809193809,-0.4
193810193810,-0.57
193811193811,-0.19
193812193812,-0.37
193901193901,-0.06
193902193902,0.15
193903193903,0.19
193904193904,-0.24
193905193905,0.01
193906193906,0.07
193907193907,0.02
193908193908,-0.41
193909193909,-0.35
193910193910,-0.15
193911193911,-0.29
193912193912,0.08
194001194001,0.33
194002194002,0.63
194003194003,-0.71
194004194004,-0.85
194005194005,-0.34
194006194006,0.14
194007194007,0.01
194008194008,-0.29
194009194009,0.19
194010194010,0.1
194011194011,-0.17
194012194012,0
194101194101,-0.49
194102194102,-0.25
194103194103,0.56
194104194104,0.35
194105194105,0.87
194106194106,0.26
194107194107,0.11
194108194108,-0.17
194109194109,-0.5
194110194110,-0.51
194111194111,-0.34
194112194112,-0.05
194201194201,-0.36
194202194202,-0.25
194203194203,-0.24
194204194204,-0.44
194205194205,-0.23
194206194206,-0.43
194207194207,-0.89
194208194208,-0.72
194209194209,-0.58
194210194210,-0.31
194211194211,0.48
194212194212,0.24
194301194301,0.19
194302194302,0.17
194303194303,0.01
194304194304,0.1
194305194305,0.24
194306194306,0.36
194307194307,0.51
194308194308,0.47
194309194309,-0.69
194310194310,-0.97
194311194311,-0.75
194312194312,-0.37
194401194401,-0.4
194402194402,-0.33
194403194403,0
194404194404,0.38
194405194405,1
194406194406,0.02
194407194407,-0.04
194408194408,0.15
194409194409,0.11
194410194410,-0.76
194411194411,-0.7
194412194412,-0.15
194501194501,-0.14
194502194502,-0.31
194503194503,-0.05
194504194504,-0.39
194505194505,-0.06
194506194506,0.96
194507194507,1.11
194508194508,0.66
194509194509,0.07
194510194510,-0.49
194511194511,-0.31
194512194512,-0.44
194601194601,0.5
194602194602,0.53
194603194603,0.33
194604194604,0.19
194605194605,0.31
194606194606,0.3
194607194607,0.39
